angle_roll,angle_pitch,gyro_x,gyro_y,gyro_z,pid_roll,pid_pitch,pid_yaw,m1,m2,m3,m4,rc_roll,rc_pitch,rc_yaw,rc_thr,battery_mv,i2c_errors,accel_z_raw
-0.01,-0.03,0.01,-0.00,0.05,0.09,0.21,-0.07,1000,1000,1000,1000,1501,1535,1511,1031,11795,1,1.00
-0.01,-0.03,0.04,-0.02,0.01,-0.12,0.11,-0.01,1000,1000,1000,1000,1502,1535,1511,1031,11795,1,1.00
-0.01,-0.03,0.01,-0.01,-0.04,0.11,0.16,0.07,1000,1000,1000,1000,1502,1535,1511,1031,11795,1,1.00
-0.01,-0.03,-0.06,0.05,0.06,-0.20,-0.23,-0.09,1000,1000,1000,1000,1502,1534,1511,1032,11795,1,1.00
-0.01,-0.03,-0.01,-0.00,0.04,-0.03,0.21,-0.06,1000,1000,1000,1000,1502,1534,1511,1032,11795,1,1.00
-0.01,-0.03,-0.09,-0.04,0.00,0.24,0.00,-0.00,1150,1150,1150,1150,1501,1534,1510,1033,11795,1,1.00
-0.01,-0.03,0.01,0.07,0.10,0.04,-0.10,-0.15,1150,1150,1150,1150,1501,1534,1510,1032,11795,1,1.00
-0.01,-0.03,-0.02,-0.08,0.05,-0.04,0.21,-0.08,1150,1150,1150,1150,1501,1534,1511,1032,11795,1,1.00
-0.01,-0.03,0.21,-0.04,-0.03,-0.67,0.05,0.04,1150,1150,1150,1150,1501,1534,1511,1032,11795,1,1.00
-0.01,-0.03,-0.09,0.22,0.01,0.51,-1.08,-0.02,1150,1150,1150,1150,1501,1534,1511,1032,11795,1,1.00
-0.01,-0.03,-0.01,0.21,-0.04,0.28,-0.52,0.06,1150,1150,1150,1150,1501,1534,1511,1032,11795,1,1.00
-0.01,-0.03,0.17,0.21,-0.19,-0.54,-0.56,0.28,1150,1150,1150,1150,1501,1534,1511,1040,11795,1,1.00
-0.01,-0.03,-0.01,0.19,0.16,-0.07,-0.57,-0.24,1150,1150,1150,1150,1501,1534,1503,1040,11795,1,1.00
-0.01,-0.03,-0.13,-0.19,0.34,0.43,0.67,-0.51,1150,1150,1150,1150,1501,1534,1503,1040,11795,1,1.00
