angle_roll,angle_pitch,gyro_x,gyro_y,gyro_z,pid_roll,pid_pitch,pid_yaw,m1,m2,m3,m4,rc_roll,rc_pitch,rc_yaw,rc_thr,battery_mv,i2c_errors,accel_z_raw
0.30,0.07,-0.02,-0.03,0.16,-0.31,0.18,-0.40,1150,1150,1150,1150,1498,1526,1513,1044,11512,1,1.00
0.30,0.08,-0.07,0.03,-0.31,-0.16,0.25,0.78,1150,1150,1150,1150,1498,1526,1513,1044,11512,1,1.00
0.29,0.08,-0.03,-0.07,0.04,0.15,0.48,-0.09,1150,1150,1150,1150,1498,1526,1513,1044,11512,1,1.00
0.29,0.08,-0.55,-0.04,0.05,2.09,0.16,-0.13,1150,1150,1150,1150,1501,1527,1513,1044,11512,1,1.00
0.29,0.07,-0.71,-0.48,-0.11,2.49,2.83,0.27,1150,1150,1150,1150,1501,1527,1513,1044,11512,1,1.00
0.30,0.07,0.02,-0.34,0.32,0.77,3.19,-0.80,1150,1150,1150,1150,1501,1527,1513,1044,11512,1,1.00
0.30,0.08,0.71,-0.10,-0.34,-3.13,2.23,0.85,1150,1150,1150,1150,1501,1527,1513,1044,11512,1,1.00
0.29,0.08,-0.92,0.22,-0.39,2.23,-1.38,0.97,1150,1150,1150,1150,1501,1527,1513,1044,11512,1,1.00
0.29,0.08,-0.59,-1.18,0.43,2.66,6.05,-1.07,1150,1150,1150,1150,1498,1528,1513,1044,11512,1,1.00
0.30,0.09,1.31,0.89,0.33,-4.72,-1.97,-0.82,1150,1150,1150,1150,1498,1528,1514,1044,11512,1,1.00
0.29,0.09,0.45,1.64,-0.43,-2.67,-7.24,1.06,1150,1150,1150,1150,1498,1528,1514,1044,11512,1,1.00
0.29,0.07,-0.70,-0.49,-0.01,1.44,-1.40,0.01,1150,1150,1150,1150,1498,1528,1514,1044,11512,1,1.00
0.29,0.07,-0.24,0.05,0.47,2.89,-2.93,-1.16,1150,1150,1150,1150,1498,1527,1512,1044,11512,1,0.98
0.29,0.07,0.20,0.62,0.25,-1.99,-3.57,-0.63,1150,1150,1150,1150,1500,1527,1512,1044,11512,1,1.00
0.29,0.06,-0.49,-0.38,-0.41,-0.24,-0.65,1.04,1150,1150,1150,1150,1500,1527,1512,1044,11512,1,1.01
0.29,0.07,0.41,-0.40,-0.32,-2.26,1.58,0.81,1150,1150,1150,1150,1500,1527,1512,1044,11512,1,0.99
0.29,0.08,-0.33,2.77,0.29,1.72,-6.57,-0.74,1150,1150,1150,1150,1500,1527,1512,1044,11475,1,1.00
0.28,0.07,-0.10,-1.05,0.15,-3.31,1.03,-0.38,1150,1150,1150,1150,1501,1527,1512,1045,11475,1,1.02
0.28,0.06,0.07,-1.64,-0.41,-2.72,2.65,1.03,1150,1150,1150,1150,1501,1527,1512,1045,11475,1,1.00
0.29,0.07,-0.10,-0.30,-0.42,2.04,1.06,1.05,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,0.99
0.29,0.09,0.20,2.45,-0.37,0.31,-5.60,0.94,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,1.02
0.27,0.08,-0.77,0.95,1.00,1.59,-3.21,-2.49,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,1.02
0.27,0.06,0.05,-1.99,-0.49,-2.20,0.85,1.23,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,0.98
0.27,0.06,-0.96,0.52,-1.19,4.69,2.51,2.98,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,1.04
0.28,0.05,0.42,-1.06,1.91,-2.69,2.91,-4.77,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,1.01
0.28,0.05,1.74,-0.21,-1.90,-6.43,-1.37,4.75,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,0.96
0.27,0.04,-0.06,-1.66,0.81,-2.75,1.94,-2.02,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,0.99
0.26,0.06,-1.67,2.71,-0.03,1.56,-3.62,0.07,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,0.99
0.27,0.06,-0.81,-0.98,1.12,5.32,7.56,-2.80,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,1.00
0.27,0.06,1.08,-0.82,-1.59,-2.20,6.72,3.98,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,1.00
0.27,0.07,-0.08,-0.15,0.21,2.01,4.08,-0.53,1150,1150,1150,1150,1501,1529,1512,1044,11475,1,0.98
0.27,0.09,0.30,5.16,0.10,5.08,-12.91,-0.25,1150,1150,1150,1150,1501,1529,1512,1044,11475,1,1.02
0.26,0.08,-2.91,-0.68,1.41,9.09,1.75,-3.54,1150,1150,1150,1150,1501,1529,1512,1044,11475,1,1.04
0.27,0.10,-0.65,3.42,-0.82,6.76,-2.57,2.04,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,1.01
0.26,0.06,-0.16,-2.40,1.37,-2.31,2.35,-3.41,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,1.02
0.27,0.09,-0.04,-0.35,-0.16,1.63,13.12,0.39,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,1.03
0.25,0.05,0.01,-3.23,0.52,-5.81,3.97,-1.30,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,1.00
0.25,0.05,-2.93,-0.68,-0.95,16.31,0.21,2.37,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,0.99
0.25,0.08,2.30,4.29,0.08,-9.32,-8.06,-0.20,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,1.05
0.25,0.08,-1.26,0.71,-0.83,-0.61,2.96,2.06,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,1.05
0.29,0.08,5.44,-2.10,1.40,-14.00,12.02,-3.49,1150,1150,1150,1150,1501,1526,1512,1045,11475,1,1.06
0.26,0.11,0.05,2.54,-1.97,-5.43,-6.11,4.91,1150,1150,1150,1150,1501,1526,1512,1045,11475,1,1.05
0.25,0.09,-5.73,0.14,-0.12,27.25,-6.50,0.30,1150,1150,1150,1150,1501,1527,1509,1047,11475,1,1.00
0.27,0.06,4.22,-4.11,1.34,-18.74,7.37,-3.34,1150,1150,1150,1150,1501,1527,1509,1047,11475,1,0.99
0.24,0.05,-0.63,-0.07,-0.95,-9.49,-4.56,2.37,1150,1150,1150,1150,1501,1527,1511,1047,11475,1,0.95
0.24,0.02,-0.39,-3.66,1.96,8.38,1.11,-4.89,1150,1150,1150,1150,1501,1527,1511,1047,11475,1,0.94
0.21,0.05,-2.98,0.97,-1.16,6.71,3.22,2.89,1150,1150,1150,1150,1501,1527,1511,1047,11475,1,0.99
0.21,0.02,-1.43,2.30,-1.10,2.80,-16.72,2.74,1150,1150,1150,1150,1501,1527,1512,1045,11475,1,0.97
0.22,-0.02,0.87,-8.65,0.75,-2.54,23.27,-1.88,1150,1150,1150,1150,1501,1527,1512,1045,11475,1,0.96
0.21,0.04,-0.19,5.35,-1.20,2.29,-6.55,3.01,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,0.95
0.21,-0.01,1.56,0.38,1.09,-12.48,-16.56,-2.73,1150,1150,1150,1150,1501,1527,1514,1044,11475,1,0.97
0.20,0.01,-3.28,-4.48,0.92,19.00,19.56,-2.30,1150,1150,1150,1150,1501,1527,1514,1044,11475,1,0.97
0.20,0.07,-1.82,9.21,0.04,17.97,-21.69,-0.09,1150,1150,1150,1150,1501,1527,1514,1044,11475,1,0.97
0.18,-0.02,-3.20,-6.69,2.88,-3.06,7.68,-7.20,1150,1150,1150,1150,1500,1527,1514,1044,11475,1,0.96
0.23,0.03,1.81,-1.16,0.41,3.78,14.78,-1.02,1150,1150,1150,1150,1500,1527,1514,1044,11475,1,0.97
0.21,0.07,2.15,9.73,0.87,-4.58,-30.91,-2.18,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,0.95
0.17,0.03,-6.45,-2.04,1.33,13.99,-4.29,-3.32,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,0.98
0.23,0.06,2.10,0.81,-0.11,7.03,6.84,0.29,1150,1150,1150,1150,1500,1527,1514,1044,11475,1,0.96
0.23,0.08,9.48,6.68,0.68,-42.14,-24.43,-1.69,1150,1150,1150,1150,1501,1526,1514,1044,11475,1,1.02
0.19,0.10,-4.40,-0.25,-0.43,-1.30,7.59,1.09,1150,1150,1150,1150,1501,1526,1514,1044,11475,1,1.09
0.24,0.15,-0.99,2.05,0.70,34.65,6.64,-1.75,1150,1150,1150,1150,1502,1526,1514,1045,11475,1,1.09
0.23,0.14,4.00,4.45,1.90,-16.13,-9.08,-4.76,1150,1150,1150,1150,1502,1526,1514,1045,11475,1,1.04
0.21,0.10,-3.31,-2.76,-1.57,-2.35,0.28,3.93,1150,1150,1150,1150,1502,1526,1512,1044,11475,1,1.03
0.23,0.10,-2.41,-4.51,1.15,15.55,10.78,-2.87,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,0.97
0.25,0.13,7.23,4.51,1.97,-25.32,-5.80,-4.93,1150,1150,1150,1150,1501,1527,1511,1045,11475,1,0.99
0.21,0.10,-3.11,1.26,-1.36,7.92,-20.36,3.39,1150,1150,1150,1150,1501,1527,1511,1045,11475,1,0.99
0.21,0.07,-4.69,-8.47,0.30,21.94,26.43,-0.75,1150,1150,1150,1150,1501,1527,1511,1045,11475,1,0.99
0.25,0.12,5.01,1.55,-0.31,-8.91,4.27,0.77,1150,1150,1150,1150,1501,1527,1511,1045,11475,1,0.95
0.23,0.13,1.87,8.71,-0.85,-10.08,-38.37,2.13,1150,1150,1150,1150,1501,1527,1511,1045,11475,1,1.00
0.20,0.13,-10.11,-0.28,0.96,32.91,6.69,-2.41,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,1.02
0.25,0.14,-2.05,-0.79,1.37,24.27,1.59,-3.43,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,0.95
0.27,0.14,13.42,-2.40,-0.13,-60.19,15.19,0.31,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,0.96
0.20,0.09,-2.59,-0.93,-0.56,-15.59,-15.12,1.40,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,0.91
0.24,0.10,-1.38,-3.66,-0.33,24.87,15.09,0.82,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,0.96
0.25,0.15,9.12,2.36,-1.05,-34.49,10.29,2.64,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,1.00
0.23,0.15,1.88,9.47,-3.07,-20.03,-40.00,7.67,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,1.03
0.23,0.09,-3.59,-11.74,0.64,26.71,26.50,-1.60,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,1.02
0.23,0.18,-1.00,2.78,1.45,7.56,19.58,-3.61,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,1.04
0.22,0.12,-0.40,5.18,-0.77,-5.55,-32.07,1.93,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,0.93
0.22,0.04,-3.51,-12.94,1.41,11.89,17.74,-3.53,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,0.98
0.23,0.16,-0.44,3.05,0.15,9.87,25.74,-0.38,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,0.94
0.23,0.15,4.05,14.35,-1.33,-16.05,-65.59,3.33,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,0.95
0.20,0.08,-2.29,-9.13,0.38,-7.07,21.24,-0.95,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,0.99
0.24,0.16,1.31,2.92,0.64,11.05,11.01,-1.60,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,1.00
0.22,0.16,6.59,3.24,1.61,-28.13,-12.34,-4.03,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,1.01
0.17,0.15,-8.64,-3.68,0.34,20.33,5.86,-0.86,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,1.05
0.24,0.17,-1.40,1.07,-0.64,23.97,-7.67,1.59,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,1.07
0.27,0.17,11.80,-0.86,1.28,-44.21,4.07,-3.19,1150,1150,1150,1150,1501,1530,1512,1044,11475,1,1.06
0.20,0.20,-3.75,7.43,-3.82,-4.95,-22.94,9.55,1150,1150,1150,1150,1501,1530,1512,1044,11475,1,1.04
0.21,0.14,-4.56,-2.42,-0.22,22.17,-8.84,0.56,1150,1150,1150,1150,1501,1530,1512,1044,11475,1,0.95
0.23,0.16,7.00,-8.80,1.75,-25.25,46.07,-4.39,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,0.97
0.20,0.20,0.17,10.15,-3.04,-1.50,-30.03,7.61,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,0.91
0.21,0.13,-2.70,-6.66,1.77,13.94,4.99,-4.42,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,1.01
0.25,0.19,0.27,-7.36,3.23,13.80,47.87,-8.07,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,1.07
0.27,0.23,5.77,12.94,1.08,-14.56,-39.19,-2.70,1150,1150,1150,1150,1501,1527,1512,1044,11475,1,1.02
0.21,0.15,-5.12,-4.02,3.30,-1.06,-12.12,-8.25,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,1.10
0.21,0.21,-9.31,-4.47,0.49,43.67,28.26,-1.24,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,1.08
0.28,0.24,9.95,4.48,0.48,-28.00,0.29,-1.20,1150,1150,1150,1150,1501,1527,1513,1044,11475,1,1.08
0.18,0.22,-6.32,1.37,0.72,-5.15,-12.08,-1.80,1150,1150,1150,1150,1500,1532,1513,1044,11475,1,1.09
0.21,0.19,-9.66,-1.58,-1.86,46.19,6.14,4.65,1150,1150,1150,1150,1500,1532,1512,1040,11475,1,1.01
0.29,0.23,14.77,5.84,-0.13,-39.13,-13.73,0.32,1150,1150,1150,1150,1500,1532,1512,1040,11475,1,1.07
0.20,0.20,-3.95,-0.87,-0.21,-8.86,-4.14,0.52,1150,1150,1150,1150,1500,1532,1512,1040,11475,1,1.05
0.22,0.16,-7.27,-3.60,-1.38,30.31,0.39,3.44,1150,1150,1150,1150,1500,1528,1512,1044,11475,1,0.97
0.26,0.15,4.43,-5.49,2.59,-5.98,16.89,-6.47,1150,1150,1150,1150,1500,1528,1512,1044,11475,1,1.01
0.23,0.19,-1.71,5.56,-0.61,-1.32,-9.27,1.52,1150,1150,1150,1150,1500,1528,1512,1045,11475,1,1.01
0.25,0.17,1.81,8.32,-2.79,-12.36,-44.24,6.98,1150,1150,1150,1150,1499,1528,1512,1045,11475,1,0.95
0.23,0.14,-0.83,-9.91,1.28,-0.49,28.02,-3.21,1150,1150,1150,1150,1499,1528,1512,1045,11475,1,1.05
0.24,0.22,1.23,3.38,1.01,4.10,12.44,-2.53,1150,1150,1150,1150,1499,1528,1512,1045,11475,1,1.07
0.25,0.15,4.14,3.42,0.38,-23.08,-37.31,-0.96,1150,1150,1150,1150,1496,1528,1512,1045,11475,1,0.99
0.22,0.13,-7.32,-13.52,3.49,23.63,39.02,-8.73,1150,1150,1150,1150,1496,1528,1512,1044,11475,1,0.99
0.28,0.22,4.62,4.93,1.16,-4.83,6.92,-2.90,1150,1150,1150,1150,1501,1530,1511,1043,11475,1,0.99
0.25,0.18,5.05,6.19,1.30,-28.02,-40.38,-3.26,1150,1150,1150,1150,1501,1530,1511,1043,11475,1,0.94
0.22,0.12,-9.31,-13.49,2.63,24.48,37.06,-6.57,1150,1150,1150,1150,1501,1530,1510,1043,11475,1,0.99
0.31,0.18,7.62,2.82,-0.15,-2.88,3.36,0.38,1150,1150,1150,1150,1501,1528,1510,1043,11475,1,0.97
0.27,0.18,6.92,6.86,2.23,-37.18,-32.56,-5.56,1150,1150,1150,1150,1501,1528,1510,1044,11475,1,0.98
0.21,0.16,-8.66,-4.69,-0.79,11.68,21.03,1.97,1150,1150,1150,1150,1501,1523,1512,1044,11475,1,1.04
0.27,0.13,1.53,-3.66,-0.81,15.17,5.58,2.02,1150,1150,1150,1150,1501,1523,1512,1044,11475,1,0.98
0.29,0.14,13.44,0.49,0.34,-56.45,3.18,-0.86,1150,1150,1150,1150,1501,1528,1512,1044,11475,1,0.98
0.23,0.17,-3.73,5.74,-2.83,-0.44,-12.95,7.07,1150,1150,1150,1150,1500,1527,1512,1044,11475,1,1.05
0.24,0.15,-6.19,-2.71,-0.49,42.24,5.19,1.23,1150,1150,1150,1150,1500,1527,1512,1044,11475,1,1.02
0.26,0.12,8.07,-7.52,0.82,-35.49,30.87,-2.05,1150,1150,1150,1150,1500,1528,1512,1044,11475,1,0.97
0.22,0.18,-2.65,13.47,-2.28,7.74,-40.09,5.71,1150,1150,1150,1150,1500,1528,1512,1044,11475,1,1.02
0.24,0.14,0.62,-0.08,0.73,4.47,-12.60,-1.83,1150,1150,1150,1150,1498,1528,1512,1044,11475,1,0.99
0.23,0.13,-1.55,-6.21,0.99,8.67,28.36,-2.46,1150,1150,1150,1150,1501,1528,1512,1044,11446,1,0.97
0.25,0.18,3.43,9.28,-2.54,-15.64,-19.12,6.34,1150,1150,1150,1150,1501,1528,1512,1044,11446,1,0.99
0.23,0.13,2.32,3.85,-0.08,-17.48,-30.89,0.21,1150,1150,1150,1150,1501,1528,1512,1044,11446,1,1.04
0.21,0.12,-9.42,-10.07,2.74,44.50,38.82,-6.84,1150,1150,1150,1150,1501,1528,1512,1044,11446,1,1.03
0.27,0.18,5.80,9.00,0.28,-11.09,-12.47,-0.70,1150,1150,1150,1150,1501,1528,1512,1044,11446,1,0.99
0.24,0.10,6.91,2.35,-0.01,-46.59,-41.96,0.03,1150,1150,1150,1150,1501,1528,1512,1044,11446,1,0.99
0.20,0.13,-13.80,-7.18,0.52,53.39,38.14,-1.29,1150,1150,1150,1150,1501,1528,1512,1044,11446,1,1.02
0.28,0.17,6.63,3.94,-0.30,-0.62,8.73,0.75,1150,1150,1150,1150,1507,1524,1511,1045,11446,1,1.03
0.23,0.14,2.24,2.95,1.49,-25.29,-27.16,-3.72,1150,1150,1150,1150,1507,1524,1511,1045,11446,1,1.00
0.23,0.11,-9.06,-4.42,0.10,42.98,2.42,-0.25,1150,1150,1150,1150,1507,1524,1511,1045,11446,1,0.97
0.30,0.13,5.60,1.21,-0.31,10.16,-3.23,0.78,1150,1150,1150,1150,1500,1527,1511,1045,11446,1,1.01
0.23,0.12,1.21,0.51,1.36,-26.10,-4.96,-3.40,1150,1150,1150,1150,1500,1527,1511,1045,11446,1,0.97
0.23,0.09,-5.42,0.87,-2.80,14.39,-17.11,7.00,1150,1150,1150,1150,1498,1527,1512,1044,11446,1,0.99
0.27,0.12,1.72,-1.33,1.63,12.57,9.36,-4.09,1150,1150,1150,1150,1498,1527,1512,1044,11446,1,1.03
0.24,0.16,-0.79,0.60,2.34,-1.95,19.81,-5.85,1150,1150,1150,1150,1498,1527,1512,1044,11446,1,1.07
0.25,0.14,-1.88,4.65,-2.02,3.53,-27.82,5.05,1150,1150,1150,1150,1500,1527,1512,1044,11446,1,1.03
0.25,0.03,1.39,-17.71,-0.31,-11.66,40.79,0.78,1150,1150,1150,1150,1500,1527,1512,1044,11446,1,0.93
0.25,0.14,1.29,5.61,0.78,0.06,10.33,-1.94,1150,1150,1150,1150,1500,1527,1513,1044,11446,1,0.96
0.24,0.13,0.30,12.74,-0.63,0.14,-54.67,1.57,1150,1150,1150,1150,1500,1527,1513,1044,11446,1,0.93
0.22,0.07,-4.72,-10.68,2.32,2.38,23.52,-5.79,1150,1150,1150,1150,1504,1527,1514,1044,11446,1,0.98
0.29,0.15,3.85,-0.41,2.65,5.42,26.29,-6.63,1150,1150,1150,1150,1504,1528,1514,1044,11446,1,0.99
0.24,0.14,2.70,13.24,2.27,-10.15,-61.58,-5.68,1150,1150,1150,1150,1504,1528,1514,1044,11446,1,0.96
0.19,0.08,-9.05,-3.82,2.32,14.17,-0.73,-5.79,1150,1150,1150,1150,1501,1527,1514,1044,11446,1,0.95
0.26,0.09,0.42,-2.13,-2.42,19.78,2.64,6.06,1150,1150,1150,1150,1501,1527,1514,1044,11446,1,0.93
0.27,0.10,15.69,5.03,-0.46,-67.21,-13.80,1.15,1150,1150,1150,1150,1500,1527,1514,1044,11446,1,0.97
0.14,0.06,-15.66,-1.41,1.23,32.41,-13.41,-3.07,1150,1150,1150,1150,1500,1527,1514,1044,11446,1,1.01
0.23,0.07,-2.26,-6.61,-0.08,27.21,32.26,0.19,1150,1150,1150,1150,1500,1527,1514,1044,11446,1,0.97
0.29,0.09,15.69,1.12,0.75,-54.07,8.04,-1.88,1150,1150,1150,1150,1500,1527,1513,1044,11446,1,0.99
0.19,0.11,-6.01,6.09,-1.95,4.86,-21.51,4.87,1150,1150,1150,1150,1500,1527,1513,1044,11446,1,1.02
0.20,0.06,-7.38,-4.25,-0.29,36.36,2.88,0.73,1150,1150,1150,1150,1500,1527,1514,1036,11446,1,0.98
0.24,0.04,6.51,-9.48,1.55,-25.50,41.56,-3.88,1150,1150,1150,1150,1503,1534,1514,1036,11446,1,0.97
0.25,0.14,4.67,9.16,-1.97,-16.04,-11.78,4.92,1150,1150,1150,1150,1503,1534,1513,1035,11446,1,0.98
0.22,0.09,-1.04,5.34,-0.70,3.14,-37.98,1.75,1150,1150,1150,1150,1503,1526,1513,1036,11446,1,1.03
0.18,0.05,-9.57,-13.72,1.05,35.31,46.07,-2.64,1150,1150,1150,1150,1503,1526,1513,1036,11446,1,1.03
0.26,0.16,6.86,9.10,-1.17,-18.69,-1.09,2.92,1150,1150,1150,1150,1501,1534,1513,1034,11446,1,1.02
0.18,0.14,1.61,11.44,1.66,-28.96,-58.15,-4.14,1150,1150,1150,1150,1500,1537,1513,1034,11446,1,1.06
0.13,0.09,-20.54,-12.34,2.74,81.22,40.10,-6.86,1150,1150,1150,1150,1500,1537,1513,1035,11446,1,1.01
0.24,0.17,7.12,3.75,-0.55,-6.32,18.95,1.39,1150,1150,1150,1150,1500,1537,1514,1035,11446,1,1.01
0.18,0.13,3.84,2.32,1.28,-35.08,-23.95,-3.21,1150,1150,1150,1150,1500,1537,1514,1035,11446,1,0.94
0.16,0.12,-14.43,-0.26,0.29,63.63,-6.77,-0.73,1150,1150,1150,1150,1500,1527,1513,1044,11446,1,1.00
0.25,0.15,3.78,1.05,0.65,20.88,5.47,-1.63,1150,1150,1150,1150,1500,1527,1513,1044,11446,1,1.06
0.22,0.15,7.01,0.49,0.91,-46.82,5.23,-2.28,1150,1150,1150,1150,1500,1527,1514,1044,11446,1,1.01
0.18,0.09,-6.13,-5.31,-0.30,11.71,-0.41,0.74,1150,1150,1150,1150,1500,1527,1514,1044,11446,1,0.96
0.19,0.08,-2.95,-7.75,2.16,27.65,18.47,-5.39,1150,1150,1150,1150,1500,1527,1514,1044,11446,1,0.95
0.19,0.15,1.32,4.00,1.96,-0.74,8.71,-4.90,1150,1150,1150,1150,1501,1527,1514,1044,11446,1,1.02
0.19,0.14,1.11,4.97,-1.60,-10.47,-20.33,4.00,1150,1150,1150,1150,1501,1527,1514,1044,11446,1,1.01
0.19,0.12,-0.11,-5.29,1.33,-6.66,15.31,-3.33,1150,1150,1150,1150,1501,1527,1514,1044,11446,1,1.02
0.20,0.14,-4.75,-1.52,2.64,29.82,10.93,-6.60,1150,1150,1150,1150,1501,1527,1513,1044,11446,1,1.01
0.21,0.19,2.92,9.93,1.74,-6.72,-22.66,-4.35,1150,1150,1150,1150,1501,1527,1513,1044,11446,1,1.03
0.16,0.08,-2.97,-4.55,1.51,-12.51,-13.71,-3.78,1150,1150,1150,1150,1501,1527,1513,1044,11446,1,0.98
0.20,0.07,-4.85,-9.66,-0.23,33.54,28.30,0.59,1150,1150,1150,1150,1504,1524,1513,1044,11446,1,1.00
0.23,0.11,11.92,4.44,0.85,-41.34,-5.42,-2.12,1150,1150,1150,1150,1504,1524,1514,1044,11446,1,1.02
0.16,0.06,-1.45,4.44,-0.03,-24.84,-40.25,0.08,1150,1150,1150,1150,1501,1527,1514,1044,11446,1,0.97
0.19,0.08,-7.86,-3.69,-0.40,45.06,14.74,1.01,1150,1150,1150,1150,1501,1527,1514,1044,11446,1,1.02
0.26,0.16,12.45,1.17,0.15,-41.22,22.41,-0.37,1150,1150,1150,1150,1500,1527,1513,1044,11446,1,1.11
0.17,0.15,-1.57,10.92,2.18,-16.53,-44.91,-5.46,1150,1150,1150,1150,1496,1527,1513,1044,11446,1,1.01
0.20,0.09,-4.98,-4.19,0.25,28.96,2.03,-0.63,1150,1150,1150,1150,1496,1527,1513,1044,11446,1,0.97
0.22,0.20,-1.55,5.89,-0.12,18.14,-0.70,0.29,1150,1150,1150,1150,1496,1527,1513,1045,11446,1,1.01
0.26,0.22,11.07,13.10,0.21,-43.25,-41.09,-0.53,1150,1150,1150,1150,1496,1527,1513,1045,11446,1,1.07
0.21,0.19,-1.92,-1.45,1.32,-8.49,-4.87,-3.30,1150,1150,1150,1150,1498,1527,1513,1045,11446,1,1.16
0.22,0.24,-5.06,-4.97,2.24,30.87,36.32,-5.61,1150,1150,1150,1150,1500,1527,1513,1045,11446,1,1.05
0.25,0.24,5.86,3.41,1.59,-21.63,-7.80,-3.98,1150,1150,1150,1150,1500,1527,1513,1045,11446,1,0.99
0.22,0.17,0.42,-7.09,-0.43,-21.75,13.98,1.08,1150,1150,1150,1150,1500,1527,1514,1047,11446,1,0.99
0.20,0.20,-7.93,2.71,0.17,33.10,-3.43,-0.42,1150,1150,1150,1150,1500,1527,1514,1047,11446,1,1.00
0.27,0.15,7.53,-1.22,0.33,-6.36,-4.01,-0.83,1150,1150,1150,1150,1500,1528,1516,1045,11446,1,0.93
